index,split,label,activity,source_activity,session_id,source_csv,start_frame,end_frame,label_source,event_phase,include_in_training,overlap_seconds,overlap_fraction,window_start_s,window_end_s,exclude_reason,annotation_confidence,quality_flags,method_version
165,train,3,fall,fall,fall__falling_20260717_142243_20hz,data/staging/20260731_rebuild01/cleaned_csv/falling_20260717_142243_20hz.csv,0,29,event_metadata,fall_event,True,1.0499999523162842,0.699999988079071,0.0,1.5,,high,none,auto_event_heuristic_v1
166,train,3,fall,fall,fall__falling_20260717_142243_20hz,data/staging/20260731_rebuild01/cleaned_csv/falling_20260717_142243_20hz.csv,15,44,event_metadata,fall_event,True,1.350000023841858,0.8999999761581421,0.75,2.25,,high,none,auto_event_heuristic_v1
167,train,3,fall,fall,fall__falling_20260717_142341_20hz,data/staging/20260731_rebuild01/cleaned_csv/falling_20260717_142341_20hz.csv,0,29,event_metadata,fall_event,True,0.949999988079071,0.6333333253860474,0.0,1.5,,medium,geometry_edge_warning,auto_event_heuristic_v1
168,train,3,fall,fall,fall__falling_20260717_142341_20hz,data/staging/20260731_rebuild01/cleaned_csv/falling_20260717_142341_20hz.csv,15,44,event_metadata,fall_event,True,1.350000023841858,0.8999999761581421,0.75,2.25,,medium,geometry_edge_warning,auto_event_heuristic_v1
172,train,3,fall,fall,fall__falling_20260717_142618_20hz,data/staging/20260731_rebuild01/cleaned_csv/falling_20260717_142618_20hz.csv,0,29,event_metadata,fall_event,True,0.8500000238418579,0.5666666626930237,0.0,1.5,,medium,geometry_edge_warning;multiple_or_broad_peaks,auto_event_heuristic_v1
173,train,3,fall,fall,fall__falling_20260717_142618_20hz,data/staging/20260731_rebuild01/cleaned_csv/falling_20260717_142618_20hz.csv,15,44,event_metadata,fall_event,True,1.5,1.0,0.75,2.25,,medium,geometry_edge_warning;multiple_or_broad_peaks,auto_event_heuristic_v1
174,train,3,fall,fall,fall__falling_20260717_142618_20hz,data/staging/20260731_rebuild01/cleaned_csv/falling_20260717_142618_20hz.csv,30,59,event_metadata,fall_event,True,1.350000023841858,0.8999999761581421,1.5,3.0,,medium,geometry_edge_warning;multiple_or_broad_peaks,auto_event_heuristic_v1
178,train,3,fall,fall,fall__falling_20260717_142808_20hz,data/staging/20260731_rebuild01/cleaned_csv/falling_20260717_142808_20hz.csv,15,44,event_metadata,fall_event,True,1.2999999523162842,0.8666666746139526,0.75,2.25,,medium,geometry_edge_warning,auto_event_heuristic_v1
179,train,3,fall,fall,fall__falling_20260717_142808_20hz,data/staging/20260731_rebuild01/cleaned_csv/falling_20260717_142808_20hz.csv,30,59,event_metadata,fall_event,True,1.5,1.0,1.5,3.0,,medium,geometry_edge_warning,auto_event_heuristic_v1
180,train,3,fall,fall,fall__falling_20260717_142808_20hz,data/staging/20260731_rebuild01/cleaned_csv/falling_20260717_142808_20hz.csv,45,74,event_metadata,fall_event,True,0.8999999761581421,0.6000000238418579,2.25,3.75,,medium,geometry_edge_warning,auto_event_heuristic_v1
181,train,1,standing,fall,fall__falling_20260717_142825_20hz,data/staging/20260731_rebuild01/cleaned_csv/falling_20260717_142825_20hz.csv,0,29,event_metadata,pre_event,True,0.0,0.0,0.0,1.5,,medium,event_near_recording_boundary;geometry_edge_warning;missing_post_event_stability;weak_height_evidence,auto_event_heuristic_v1
182,train,1,standing,fall,fall__falling_20260717_142825_20hz,data/staging/20260731_rebuild01/cleaned_csv/falling_20260717_142825_20hz.csv,15,44,event_metadata,pre_event,True,0.0,0.0,0.75,2.25,,medium,event_near_recording_boundary;geometry_edge_warning;missing_post_event_stability;weak_height_evidence,auto_event_heuristic_v1
183,train,1,standing,fall,fall__falling_20260717_142825_20hz,data/staging/20260731_rebuild01/cleaned_csv/falling_20260717_142825_20hz.csv,30,59,event_metadata,pre_event,True,0.0,0.0,1.5,3.0,,medium,event_near_recording_boundary;geometry_edge_warning;missing_post_event_stability;weak_height_evidence,auto_event_heuristic_v1
184,train,3,fall,fall,fall__falling_20260717_143032_20hz,data/staging/20260731_rebuild01/cleaned_csv/falling_20260717_143032_20hz.csv,0,29,event_metadata,fall_event,True,0.800000011920929,0.5333333611488342,0.0,1.5,,medium,event_near_recording_boundary;weak_height_evidence,auto_event_heuristic_v1
188,train,3,fall,fall,fall__falling_20260717_143235_20hz,data/staging/20260731_rebuild01/cleaned_csv/falling_20260717_143235_20hz.csv,15,44,event_metadata,fall_event,True,1.2999999523162842,0.8666666746139526,0.75,2.25,,medium,geometry_edge_warning;multiple_or_broad_peaks,auto_event_heuristic_v1
189,train,3,fall,fall,fall__falling_20260717_143235_20hz,data/staging/20260731_rebuild01/cleaned_csv/falling_20260717_143235_20hz.csv,30,59,event_metadata,fall_event,True,1.5,1.0,1.5,3.0,,medium,geometry_edge_warning;multiple_or_broad_peaks,auto_event_heuristic_v1
190,train,3,fall,fall,fall__falling_20260717_143235_20hz,data/staging/20260731_rebuild01/cleaned_csv/falling_20260717_143235_20hz.csv,45,74,event_metadata,fall_event,True,0.8999999761581421,0.6000000238418579,2.25,3.75,,medium,geometry_edge_warning;multiple_or_broad_peaks,auto_event_heuristic_v1
195,train,3,fall,fall,fall__falling_20260717_144308_20hz,data/staging/20260731_rebuild01/cleaned_csv/falling_20260717_144308_20hz.csv,15,44,event_metadata,fall_event,True,1.2000000476837158,0.800000011920929,0.75,2.25,,medium,geometry_edge_warning;multiple_or_broad_peaks,auto_event_heuristic_v1
196,train,3,fall,fall,fall__falling_20260717_144308_20hz,data/staging/20260731_rebuild01/cleaned_csv/falling_20260717_144308_20hz.csv,30,59,event_metadata,fall_event,True,1.350000023841858,0.8999999761581421,1.5,3.0,,medium,geometry_edge_warning;multiple_or_broad_peaks,auto_event_heuristic_v1
197,train,2,sitting,sitting,sitting__sitting_20260714_132627_20hz,data/staging/20260731_rebuild01/cleaned_csv/sitting_20260714_132627_20hz.csv,0,29,legacy_folder,legacy,True,,,0.0,1.5,,,,
198,train,2,sitting,sitting,sitting__sitting_20260714_132627_20hz,data/staging/20260731_rebuild01/cleaned_csv/sitting_20260714_132627_20hz.csv,15,44,legacy_folder,legacy,True,,,0.75,2.25,,,,
199,train,2,sitting,sitting,sitting__sitting_20260714_132627_20hz,data/staging/20260731_rebuild01/cleaned_csv/sitting_20260714_132627_20hz.csv,30,59,legacy_folder,legacy,True,,,1.5,3.0,,,,
200,train,2,sitting,sitting,sitting__sitting_20260714_132627_20hz,data/staging/20260731_rebuild01/cleaned_csv/sitting_20260714_132627_20hz.csv,45,74,legacy_folder,legacy,True,,,2.25,3.75,,,,
201,train,2,sitting,sitting,sitting__sitting_20260714_132627_20hz,data/staging/20260731_rebuild01/cleaned_csv/sitting_20260714_132627_20hz.csv,60,89,legacy_folder,legacy,True,,,3.0,4.5,,,,
207,train,2,sitting,sitting,sitting__sitting_20260714_132755_20hz,data/staging/20260731_rebuild01/cleaned_csv/sitting_20260714_132755_20hz.csv,0,29,legacy_folder,legacy,True,,,0.0,1.5,,,,
208,train,2,sitting,sitting,sitting__sitting_20260714_132755_20hz,data/staging/20260731_rebuild01/cleaned_csv/sitting_20260714_132755_20hz.csv,15,44,legacy_folder,legacy,True,,,0.75,2.25,,,,
209,train,2,sitting,sitting,sitting__sitting_20260714_132755_20hz,data/staging/20260731_rebuild01/cleaned_csv/sitting_20260714_132755_20hz.csv,30,59,legacy_folder,legacy,True,,,1.5,3.0,,,,
210,train,2,sitting,sitting,sitting__sitting_20260714_132755_20hz,data/staging/20260731_rebuild01/cleaned_csv/sitting_20260714_132755_20hz.csv,45,74,legacy_folder,legacy,True,,,2.25,3.75,,,,
211,train,2,sitting,sitting,sitting__sitting_20260714_132755_20hz,data/staging/20260731_rebuild01/cleaned_csv/sitting_20260714_132755_20hz.csv,60,89,legacy_folder,legacy,True,,,3.0,4.5,,,,
217,train,2,sitting,sitting,sitting__sitting_20260714_132832_20hz,data/staging/20260731_rebuild01/cleaned_csv/sitting_20260714_132832_20hz.csv,0,29,legacy_folder,legacy,True,,,0.0,1.5,,,,
218,train,2,sitting,sitting,sitting__sitting_20260714_132832_20hz,data/staging/20260731_rebuild01/cleaned_csv/sitting_20260714_132832_20hz.csv,15,44,legacy_folder,legacy,True,,,0.75,2.25,,,,
219,train,2,sitting,sitting,sitting__sitting_20260714_132832_20hz,data/staging/20260731_rebuild01/cleaned_csv/sitting_20260714_132832_20hz.csv,30,59,legacy_folder,legacy,True,,,1.5,3.0,,,,
220,train,2,sitting,sitting,sitting__sitting_20260714_132832_20hz,data/staging/20260731_rebuild01/cleaned_csv/sitting_20260714_132832_20hz.csv,45,74,legacy_folder,legacy,True,,,2.25,3.75,,,,
221,train,2,sitting,sitting,sitting__sitting_20260714_132832_20hz,data/staging/20260731_rebuild01/cleaned_csv/sitting_20260714_132832_20hz.csv,60,89,legacy_folder,legacy,True,,,3.0,4.5,,,,
227,train,2,sitting,sitting,sitting__sitting_20260714_132855_20hz,data/staging/20260731_rebuild01/cleaned_csv/sitting_20260714_132855_20hz.csv,0,29,legacy_folder,legacy,True,,,0.0,1.5,,,,
228,train,2,sitting,sitting,sitting__sitting_20260714_132855_20hz,data/staging/20260731_rebuild01/cleaned_csv/sitting_20260714_132855_20hz.csv,15,44,legacy_folder,legacy,True,,,0.75,2.25,,,,
229,train,2,sitting,sitting,sitting__sitting_20260714_132855_20hz,data/staging/20260731_rebuild01/cleaned_csv/sitting_20260714_132855_20hz.csv,30,59,legacy_folder,legacy,True,,,1.5,3.0,,,,
230,train,2,sitting,sitting,sitting__sitting_20260714_132855_20hz,data/staging/20260731_rebuild01/cleaned_csv/sitting_20260714_132855_20hz.csv,45,74,legacy_folder,legacy,True,,,2.25,3.75,,,,
231,train,2,sitting,sitting,sitting__sitting_20260714_132855_20hz,data/staging/20260731_rebuild01/cleaned_csv/sitting_20260714_132855_20hz.csv,60,89,legacy_folder,legacy,True,,,3.0,4.5,,,,
232,train,2,sitting,sitting,sitting__sitting_20260714_132908_20hz,data/staging/20260731_rebuild01/cleaned_csv/sitting_20260714_132908_20hz.csv,0,29,legacy_folder,legacy,True,,,0.0,1.5,,,,
233,train,2,sitting,sitting,sitting__sitting_20260714_132908_20hz,data/staging/20260731_rebuild01/cleaned_csv/sitting_20260714_132908_20hz.csv,15,44,legacy_folder,legacy,True,,,0.75,2.25,,,,
234,train,2,sitting,sitting,sitting__sitting_20260714_132908_20hz,data/staging/20260731_rebuild01/cleaned_csv/sitting_20260714_132908_20hz.csv,30,59,legacy_folder,legacy,True,,,1.5,3.0,,,,
235,train,2,sitting,sitting,sitting__sitting_20260714_132908_20hz,data/staging/20260731_rebuild01/cleaned_csv/sitting_20260714_132908_20hz.csv,45,74,legacy_folder,legacy,True,,,2.25,3.75,,,,
236,train,2,sitting,sitting,sitting__sitting_20260714_132908_20hz,data/staging/20260731_rebuild01/cleaned_csv/sitting_20260714_132908_20hz.csv,60,89,legacy_folder,legacy,True,,,3.0,4.5,,,,
237,train,2,sitting,sitting,sitting__sitting_20260714_132919_20hz,data/staging/20260731_rebuild01/cleaned_csv/sitting_20260714_132919_20hz.csv,0,29,legacy_folder,legacy,True,,,0.0,1.5,,,,
238,train,2,sitting,sitting,sitting__sitting_20260714_132919_20hz,data/staging/20260731_rebuild01/cleaned_csv/sitting_20260714_132919_20hz.csv,15,44,legacy_folder,legacy,True,,,0.75,2.25,,,,
239,train,2,sitting,sitting,sitting__sitting_20260714_132919_20hz,data/staging/20260731_rebuild01/cleaned_csv/sitting_20260714_132919_20hz.csv,30,59,legacy_folder,legacy,True,,,1.5,3.0,,,,
240,train,2,sitting,sitting,sitting__sitting_20260714_132919_20hz,data/staging/20260731_rebuild01/cleaned_csv/sitting_20260714_132919_20hz.csv,45,74,legacy_folder,legacy,True,,,2.25,3.75,,,,
241,train,2,sitting,sitting,sitting__sitting_20260714_132919_20hz,data/staging/20260731_rebuild01/cleaned_csv/sitting_20260714_132919_20hz.csv,60,89,legacy_folder,legacy,True,,,3.0,4.5,,,,
242,train,2,sitting,sitting,sitting__sitting_20260714_132930_20hz,data/staging/20260731_rebuild01/cleaned_csv/sitting_20260714_132930_20hz.csv,0,29,legacy_folder,legacy,True,,,0.0,1.5,,,,
243,train,2,sitting,sitting,sitting__sitting_20260714_132930_20hz,data/staging/20260731_rebuild01/cleaned_csv/sitting_20260714_132930_20hz.csv,15,44,legacy_folder,legacy,True,,,0.75,2.25,,,,
244,train,2,sitting,sitting,sitting__sitting_20260714_132930_20hz,data/staging/20260731_rebuild01/cleaned_csv/sitting_20260714_132930_20hz.csv,30,59,legacy_folder,legacy,True,,,1.5,3.0,,,,
245,train,2,sitting,sitting,sitting__sitting_20260714_132930_20hz,data/staging/20260731_rebuild01/cleaned_csv/sitting_20260714_132930_20hz.csv,45,74,legacy_folder,legacy,True,,,2.25,3.75,,,,
246,train,2,sitting,sitting,sitting__sitting_20260714_132930_20hz,data/staging/20260731_rebuild01/cleaned_csv/sitting_20260714_132930_20hz.csv,60,89,legacy_folder,legacy,True,,,3.0,4.5,,,,
247,train,2,sitting,sitting,sitting__sitting_20260714_133248_20hz,data/staging/20260731_rebuild01/cleaned_csv/sitting_20260714_133248_20hz.csv,0,29,legacy_folder,legacy,True,,,0.0,1.5,,,,
248,train,2,sitting,sitting,sitting__sitting_20260714_133248_20hz,data/staging/20260731_rebuild01/cleaned_csv/sitting_20260714_133248_20hz.csv,15,44,legacy_folder,legacy,True,,,0.75,2.25,,,,
249,train,2,sitting,sitting,sitting__sitting_20260714_133248_20hz,data/staging/20260731_rebuild01/cleaned_csv/sitting_20260714_133248_20hz.csv,30,59,legacy_folder,legacy,True,,,1.5,3.0,,,,
250,train,2,sitting,sitting,sitting__sitting_20260714_133248_20hz,data/staging/20260731_rebuild01/cleaned_csv/sitting_20260714_133248_20hz.csv,45,74,legacy_folder,legacy,True,,,2.25,3.75,,,,
251,train,2,sitting,sitting,sitting__sitting_20260714_133248_20hz,data/staging/20260731_rebuild01/cleaned_csv/sitting_20260714_133248_20hz.csv,60,89,legacy_folder,legacy,True,,,3.0,4.5,,,,
252,train,2,sitting,sitting,sitting__sitting_20260714_133300_20hz,data/staging/20260731_rebuild01/cleaned_csv/sitting_20260714_133300_20hz.csv,0,29,legacy_folder,legacy,True,,,0.0,1.5,,,,
253,train,2,sitting,sitting,sitting__sitting_20260714_133300_20hz,data/staging/20260731_rebuild01/cleaned_csv/sitting_20260714_133300_20hz.csv,15,44,legacy_folder,legacy,True,,,0.75,2.25,,,,
254,train,2,sitting,sitting,sitting__sitting_20260714_133300_20hz,data/staging/20260731_rebuild01/cleaned_csv/sitting_20260714_133300_20hz.csv,30,59,legacy_folder,legacy,True,,,1.5,3.0,,,,
255,train,2,sitting,sitting,sitting__sitting_20260714_133300_20hz,data/staging/20260731_rebuild01/cleaned_csv/sitting_20260714_133300_20hz.csv,45,74,legacy_folder,legacy,True,,,2.25,3.75,,,,
256,train,2,sitting,sitting,sitting__sitting_20260714_133300_20hz,data/staging/20260731_rebuild01/cleaned_csv/sitting_20260714_133300_20hz.csv,60,89,legacy_folder,legacy,True,,,3.0,4.5,,,,
262,train,2,sitting,sitting,sitting__sitting_20260714_133320_20hz,data/staging/20260731_rebuild01/cleaned_csv/sitting_20260714_133320_20hz.csv,0,29,legacy_folder,legacy,True,,,0.0,1.5,,,,
263,train,2,sitting,sitting,sitting__sitting_20260714_133320_20hz,data/staging/20260731_rebuild01/cleaned_csv/sitting_20260714_133320_20hz.csv,15,44,legacy_folder,legacy,True,,,0.75,2.25,,,,
264,train,2,sitting,sitting,sitting__sitting_20260714_133320_20hz,data/staging/20260731_rebuild01/cleaned_csv/sitting_20260714_133320_20hz.csv,30,59,legacy_folder,legacy,True,,,1.5,3.0,,,,
265,train,2,sitting,sitting,sitting__sitting_20260714_133320_20hz,data/staging/20260731_rebuild01/cleaned_csv/sitting_20260714_133320_20hz.csv,45,74,legacy_folder,legacy,True,,,2.25,3.75,,,,
266,train,2,sitting,sitting,sitting__sitting_20260714_133320_20hz,data/staging/20260731_rebuild01/cleaned_csv/sitting_20260714_133320_20hz.csv,60,89,legacy_folder,legacy,True,,,3.0,4.5,,,,
272,train,2,sitting,sitting,sitting__sitting_20260714_133341_20hz,data/staging/20260731_rebuild01/cleaned_csv/sitting_20260714_133341_20hz.csv,0,29,legacy_folder,legacy,True,,,0.0,1.5,,,,
273,train,2,sitting,sitting,sitting__sitting_20260714_133341_20hz,data/staging/20260731_rebuild01/cleaned_csv/sitting_20260714_133341_20hz.csv,15,44,legacy_folder,legacy,True,,,0.75,2.25,,,,
274,train,2,sitting,sitting,sitting__sitting_20260714_133341_20hz,data/staging/20260731_rebuild01/cleaned_csv/sitting_20260714_133341_20hz.csv,30,59,legacy_folder,legacy,True,,,1.5,3.0,,,,
275,train,2,sitting,sitting,sitting__sitting_20260714_133341_20hz,data/staging/20260731_rebuild01/cleaned_csv/sitting_20260714_133341_20hz.csv,45,74,legacy_folder,legacy,True,,,2.25,3.75,,,,
276,train,2,sitting,sitting,sitting__sitting_20260714_133341_20hz,data/staging/20260731_rebuild01/cleaned_csv/sitting_20260714_133341_20hz.csv,60,89,legacy_folder,legacy,True,,,3.0,4.5,,,,
277,train,2,sitting,sitting,sitting__sitting_20260714_133400_20hz,data/staging/20260731_rebuild01/cleaned_csv/sitting_20260714_133400_20hz.csv,0,29,legacy_folder,legacy,True,,,0.0,1.5,,,,
278,train,2,sitting,sitting,sitting__sitting_20260714_133400_20hz,data/staging/20260731_rebuild01/cleaned_csv/sitting_20260714_133400_20hz.csv,15,44,legacy_folder,legacy,True,,,0.75,2.25,,,,
279,train,2,sitting,sitting,sitting__sitting_20260714_133400_20hz,data/staging/20260731_rebuild01/cleaned_csv/sitting_20260714_133400_20hz.csv,30,59,legacy_folder,legacy,True,,,1.5,3.0,,,,
280,train,2,sitting,sitting,sitting__sitting_20260714_133400_20hz,data/staging/20260731_rebuild01/cleaned_csv/sitting_20260714_133400_20hz.csv,45,74,legacy_folder,legacy,True,,,2.25,3.75,,,,
281,train,2,sitting,sitting,sitting__sitting_20260714_133400_20hz,data/staging/20260731_rebuild01/cleaned_csv/sitting_20260714_133400_20hz.csv,60,89,legacy_folder,legacy,True,,,3.0,4.5,,,,
287,train,2,sitting,sitting,sitting__sitting_20260714_133425_20hz,data/staging/20260731_rebuild01/cleaned_csv/sitting_20260714_133425_20hz.csv,0,29,legacy_folder,legacy,True,,,0.0,1.5,,,,
288,train,2,sitting,sitting,sitting__sitting_20260714_133425_20hz,data/staging/20260731_rebuild01/cleaned_csv/sitting_20260714_133425_20hz.csv,15,44,legacy_folder,legacy,True,,,0.75,2.25,,,,
289,train,2,sitting,sitting,sitting__sitting_20260714_133425_20hz,data/staging/20260731_rebuild01/cleaned_csv/sitting_20260714_133425_20hz.csv,30,59,legacy_folder,legacy,True,,,1.5,3.0,,,,
290,train,2,sitting,sitting,sitting__sitting_20260714_133425_20hz,data/staging/20260731_rebuild01/cleaned_csv/sitting_20260714_133425_20hz.csv,45,74,legacy_folder,legacy,True,,,2.25,3.75,,,,
291,train,2,sitting,sitting,sitting__sitting_20260714_133425_20hz,data/staging/20260731_rebuild01/cleaned_csv/sitting_20260714_133425_20hz.csv,60,89,legacy_folder,legacy,True,,,3.0,4.5,,,,
292,train,2,sitting,sitting,sitting__sitting_20260714_133632_20hz,data/staging/20260731_rebuild01/cleaned_csv/sitting_20260714_133632_20hz.csv,0,29,legacy_folder,legacy,True,,,0.0,1.5,,,,
293,train,2,sitting,sitting,sitting__sitting_20260714_133632_20hz,data/staging/20260731_rebuild01/cleaned_csv/sitting_20260714_133632_20hz.csv,15,44,legacy_folder,legacy,True,,,0.75,2.25,,,,
